ID,SPECIMENID,CBL,CH,CBW,ADM,PDM,Original_Taxon,Clade,Clade1,Clade2,Combined_clade,Higher_level_taxonomy,Data_Source,Reference,Period,Lower_Stage,Upper_Stage,Group,Formation,Member,Max_ma,Min_ma,Mid_ma,Lat,Long,P_lat,P_Lon,Locality
601,FPDM-V97082330,9,17,5.1,0.294117647,0.294117647,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
602,FPDM-V97082574,11.9,33,5.7,0.285714286,0.285714286,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
603,FPDM-V9712203,15.4,31.3,6.1,0.357142857,0.357142857,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
604,FPDM-V9712204,13.2,34,8.2,0.333333333,0.333333333,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
605,FPDM-V9712233,11.5,18.8,5.6,0.263157895,0.3125,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
606,FPDM-V9712234,10.4,12.6,4.6,0.303030303,0.303030303,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
607,FPDM-V9712236,12,18.5,5,0.263157895,0.3125,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
608,FPDM-V980721002,9.9,18,4.2,0.256410256,0.277777778,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
609,FPDM-V980810141,15.9,34,5.6,0.357142857,0.384615385,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
610,FPDM-V980813008,10.5,23,5.6,0.3125,0.3125,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
611,FPDM-V98081540,22,54.8,7.5,0.357142857,0.4,Fukuiraptor,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Currie & Azuma, 2006",Cretaceous,Barremian,Aptian,Tetori,Kitadani,NA,130,113,121.5,36.1,136.5,47.3,137.6,NA
802,"MIWG 6348, large on stone",18.12,40.16,9.79,0.333333333,0.344827586,Neovenator,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Wessex,NA,129.4,125,127.2,50.6,-1.4,40.9,9.4,NA
803,"MIWG 6348, small one",13.71,20.62,7.8,0.333333333,0.277777778,Neovenator,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Wessex,NA,129.4,125,127.2,50.6,-1.4,40.9,9.4,NA
804,"MIWG 6348, well preserved  root, fractured middle crown",14.28,24.87,7.71,0.333333333,0.333333333,Neovenator,Neovenatoridae,Neovenatoridae,Neovenatoridae,Neovenatoridae,Allosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Wessex,NA,129.4,125,127.2,50.6,-1.4,40.9,9.4,NA
118,1993IX310B,8.2,17.2,3.1,0.308641975,0.344827586,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,Trapuman 2021,Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,100.5,93.9,97.2,30.9,-4,17.7,-3.2,NA
120,1993IX310E,8.9,20.1,4.2,0.384615385,0.416666667,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,Trapuman 2021,Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,100.5,93.9,97.2,30.9,-4,17.7,-3.2,NA
121,1993IX310H,9.3,17.8,4.9,0.416666667,0.416666667,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,Trapuman 2021,Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,100.5,93.9,97.2,30.9,-4,17.7,-3.2,NA
123,1993IX310K,8.1,16.5,4.1,0.357142857,0.357142857,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,Trapuman 2021,Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,100.5,93.9,97.2,30.9,-4,17.7,-3.2,NA
124,1993IX310L,7.5,17.7,4.3,0.454545455,0.476190476,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,Trapuman 2021,Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,100.5,93.9,97.2,30.9,-4,17.7,-3.2,NA
146,AMNH 1753,12.9,20,12.9,0.666666667,0.750750751,Indosuchus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Lameta,Carnosaur Bed,72.1,66,69.05,23.2,80,24.7,63.2,"Bara Simla, Jabalpur, India"
147,AMNH 1753,16,30,13.2,0.555555556,0.555555556,Indosuchus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Lameta,Carnosaur Bed,72.1,66,69.05,23.2,80,24.7,63.2,"Bara Simla, Jabalpur, India"
148,AMNH 1753,16,27,10,0.588235294,0.5,Indosuchus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Lameta,Carnosaur Bed,72.1,66,69.05,23.2,80,24.7,63.2,"Bara Simla, Jabalpur, India"
149,AMNH 1753,16.6,29.1,13.3,0.571428571,0.588235294,Indosuchus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Lameta,Carnosaur Bed,72.1,66,69.05,23.2,80,24.7,63.2,"Bara Simla, Jabalpur, India"
150,AMNH 1753,19.47,29.4,9.1,0.5,0.416666667,Indosuchus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Lameta,Carnosaur Bed,72.1,66,69.05,23.2,80,24.7,63.2,"Bara Simla, Jabalpur, India"
151,AMNH 1753,17.3,26.9,12.99,0.434782609,0.454545455,Indosuchus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Lameta,Carnosaur Bed,72.1,66,69.05,23.2,80,24.7,63.2,"Bara Simla, Jabalpur, India"
154,AMNH 1753,15.99,31.86,11.96,0.625,0.5,Indosuchus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Lameta,Carnosaur Bed,72.1,66,69.05,23.2,80,24.7,63.2,"Bara Simla, Jabalpur, India"
516,FMNH PR 2100,12.16,19.64,10.94,0.714285714,0.588235294,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
517,FMNH PR 2100,15.01,27.85,12.45,0.666666667,0.588235294,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
518,FMNH PR 2100,15.3,23.85,8.79,0.666666667,0.666666667,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
519,FMNH PR 2100,14.9,31.8,8.32,0.714285714,0.625,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
520,FMNH PR 2100,17.93,33.41,9.16,0.540540541,0.526315789,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
521,FMNH PR 2100,18.13,35.08,9.39,0.526315789,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
522,FMNH PR 2100,18.7,30.98,8.4,0.588235294,0.625,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
523,FMNH PR 2100,18.47,34.86,8.9,0.555555556,0.588235294,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
524,FMNH PR 2100,8.56,14.8,7.34,0.625,0.588235294,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
525,FMNH PR 2100,13.1,27.14,8.91,0.545851528,0.526315789,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
526,FMNH PR 2100,13.9,24.4,7.58,0.526315789,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
527,FMNH PR 2100,12.56,20.95,6.77,0.5,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
528,FMNH PR 2100,12.27,19.84,6.45,0.428816467,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
530,FMNH PR 2100,11.49,18.57,5.89,0.428816467,0.444444444,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
531,FMNH PR 2100,10.79,22.91,8.22,0.625,0.625,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
532,FMNH PR 2100,13.02,22.86,8.38,0.555555556,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
533,FMNH PR 2100,14.63,23.03,7.85,0.533333333,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
534,FMNH PR 2100,14.22,21.53,7.87,0.600240096,0.526315789,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
535,FMNH PR 2100,13.67,24.99,7.82,0.526315789,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
536,FMNH PR 2100,12.96,24.57,8.45,0.461680517,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
537,FMNH PR 2100,12.82,22.76,6.94,0.454545455,0.476190476,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
538,FMNH PR 2100,11.07,18.78,6.07,0.428816467,0.428816467,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
546,FMNH PR2008,12.99,30.11,9.46,0.454545455,0.416666667,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Mahajanga, Madagascar"
569,FMNH PR2100,12.08,31.52,11.09,0.588235294,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
570,FMNH PR2100,14.81,32.38,11.72,0.555555556,0.588235294,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
571,FMNH PR2100,14.6,31.68,9.13,0.526315789,0.510204082,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
573,FMNH PR2100,18.3,36.9,8.62,0.588235294,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
574,FMNH PR2100,18.37,38.08,9.21,0.526315789,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
576,FMNH PR2100,17.99,30,8.49,0.625,0.666666667,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
577,FMNH PR2100,18.93,35.54,8.86,0.5,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
578,FMNH PR2100,18.17,38.68,9.1,0.515463918,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
579,FMNH PR2100,16.34,29.36,6.54,0.5,0.526315789,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
580,FMNH PR2100,7.88,12.45,3.47,0.416666667,0.357142857,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
581,FMNH PR2100,8.81,19.88,7.2,0.555555556,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
582,FMNH PR2100,13.3,25.37,8.56,0.454545455,0.526315789,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
583,FMNH PR2100,14.24,25.13,7.72,0.454545455,0.454545455,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
584,FMNH PR2100,12.66,19.93,7.12,0.416666667,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
585,FMNH PR2100,12.53,19.21,6.69,0.416666667,0.454545455,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
586,FMNH PR2100,12.28,17.87,6.7,0.416666667,0.454545455,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
587,FMNH PR2100,11.72,16.19,6.29,0.384615385,0.454545455,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
588,FMNH PR2100,9.33,14.48,5.36,0.333333333,0.454545455,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
589,FMNH PR2100,10.91,22.88,8.48,0.625,0.588235294,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
590,FMNH PR2100,13.53,22.87,8.27,0.526315789,0.555555556,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
591,FMNH PR2100,13.9,24.08,7.7,0.526315789,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
592,FMNH PR2100,13.5,25.75,7.77,0.526315789,0.454545455,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
